id,titulo,criado_em,fechado_em,quem_criou,quem_fechou,tempo_correcao_dias
19751,eslint-plugin-react-hooks: fix compatibility with @typescript-eslint/parser@4.0.0+,2020-09-02 17:01:08+00:00,2020-09-10 10:30:19+00:00,neocturne,gaearon,7.728599537037037
19748,Bug: (17.0.0-rc.1) lazy is eager in dev mode,2020-09-02 10:59:01+00:00,2020-09-21 15:04:50+00:00,nstepien,gaearon,19.17070601851852
19726,Bug: DevTools calls arbitrary generators which may be stateful,2020-08-30 01:03:14+00:00,2020-09-22 18:23:20+00:00,gaearon,bvaughn,23.722291666666667
19701,Bug: `Context.Consumer` inside `Suspense` does not receive context updates while suspended,2020-08-26 18:09:04+00:00,2022-01-19 16:30:35+00:00,overlookmotel,gaearon,510.9316087962963
19677,"Error: ""Commit tree already contains fiber 1152. This is a bug in React DevTools.""",2020-08-22 15:52:29+00:00,2020-08-31 14:48:12+00:00,mdshifut,bvaughn,8.955358796296297
19674,Add SuspenseList to DevTools Element Names,2020-08-21 22:09:50+00:00,2020-08-26 17:04:44+00:00,sebmarkbage,gaearon,4.788125
19661,Bug: eslint-plugin-react-hooks optional chaining in deps,2020-08-20 15:52:59+00:00,2020-08-29 20:03:24+00:00,rteixeirax,gaearon,9.173900462962964
19660,Bug: Infinite iterator in props causes crash in react-dev-tools,2020-08-20 04:49:53+00:00,2020-09-22 18:23:29+00:00,mizukami234,bvaughn,33.565
19639,Bug: Property list does not render repeated spaces properly.,2020-08-18 17:13:11+00:00,2020-08-19 12:50:47+00:00,sammarks,bvaughn,0.8177777777777778
19633,"Error: ""Commit tree does not contain fiber 2094. This is a bug in React DevTools.""",2020-08-18 07:14:13+00:00,2020-10-13 17:38:59+00:00,nyurik,bvaughn,56.43386574074074
19629,Bug: Clicking the troubleshooting instructions button on the devtools opens 2 tabs,2020-08-17 17:28:59+00:00,2020-08-18 14:17:01+00:00,peppizza,bvaughn,0.8666898148148148
19608,Bug: (17.0.0-rc.0) Event propagation through portals is inconsistent,2020-08-13 18:46:02+00:00,2020-08-24 15:50:20+00:00,nstepien,gaearon,10.877986111111111
19602,"Error: ""getCommitTree(): Unable to reconstruct tree for root ""1"" and commit 21""",2020-08-13 12:28:03+00:00,2021-04-28 20:23:53+00:00,bhumijgupta,bvaughn,258.33043981481484
19591,Bug: 'use strict' at global level causes issues with scripts concatenation.,2020-08-12 08:50:57+00:00,2020-08-15 13:42:50+00:00,asimen1,gaearon,3.2026967592592595
19589,Bug: SVG foreignObject misplaced on browser zoom in React app,2020-08-11 17:05:18+00:00,2022-03-30 00:56:46+00:00,maazadeeb,gaearon,595.3274074074075
19563,Bug: Cursor of controlled input of type email jumps to the beginning of input while deleting,2020-08-08 10:50:56+00:00,2020-08-17 12:53:09+00:00,MrDonArmando,gaearon,9.084872685185186
19562,Bug: mouseEnter fires twice in react@next,2020-08-08 10:25:23+00:00,2020-08-10 14:08:23+00:00,eps1lon,gaearon,2.154861111111111
19560,Bug: event.type no longer matches the listener name for onFocus and onBlur,2020-08-07 22:30:51+00:00,2020-08-10 11:54:11+00:00,eps1lon,gaearon,2.5578703703703702
19558,Bug: In react@next ShadowRoot as rootElement in ReactDOM.render crashes,2020-08-07 21:30:44+00:00,2020-08-17 14:47:50+00:00,eps1lon,gaearon,9.720208333333334
19547,"Error: ""Cannot read property 'length' of undefined""",2020-08-06 15:41:45+00:00,2020-10-13 17:40:47+00:00,dzmitry-haawk,bvaughn,68.08266203703704
19545,Bug: Proxy on Context throws an error in DevTools,2020-08-06 14:50:25+00:00,2020-08-12 16:15:54+00:00,timothykrell-hb,bvaughn,6.059363425925926
19530,"Bug: ""Unspecified error"" some of the time in IE11 in iframe",2020-08-04 23:33:58+00:00,2020-08-21 06:57:55+00:00,mparizeau-pdftron,eps1lon,16.308298611111113
19527,"Error: ""Commit tree does not contain fiber 118764. This is a bug in React DevTools.""",2020-08-04 19:24:21+00:00,2020-08-04 20:19:42+00:00,FatehAK,bvaughn,0.0384375
19468,"Error: ""Commit tree already contains fiber 8440. This is a bug in React DevTools.""",2020-07-27 18:13:24+00:00,2020-07-27 20:35:56+00:00,Aksana-Tsishchanka,bvaughn,0.09898148148148148
19443,"Error: ""Commit tree already contains fiber 4194. This is a bug in React DevTools.""",2020-07-24 02:16:05+00:00,2020-07-24 20:16:34+00:00,jwisener,bvaughn,0.7503356481481481
19442,"Error: ""Commit tree already contains fiber 2099. This is a bug in React DevTools.""",2020-07-24 02:15:22+00:00,2020-07-24 20:16:35+00:00,jwisener,bvaughn,0.7508449074074074
19419,Bug: MouseEnter does not fire when coming _from_ disabled elements,2020-07-20 17:18:11+00:00,,jquense,,
19402,"Bug: React Hook ""useContext"" is called in function ""login"" which is neither a React function component or a custom React Hook function  react-hooks/rules-of-hooks",2020-07-18 02:38:33+00:00,2020-07-24 23:58:49+00:00,mfhassan22,gaearon,6.889074074074074
19400,Bug: onFocus and onBlur has inconsistent batching,2020-07-18 01:00:15+00:00,2021-02-10 23:18:16+00:00,samcooke98,gaearon,207.92917824074075
19385,Bug: setState in onFocus breaks onChange event in Concurrent Mode ,2020-07-16 16:17:42+00:00,2020-11-27 12:54:57+00:00,airhorns,eps1lon,133.8592013888889
19383,"Error: ""Commit tree does not contain fiber 3716. This is a bug in React DevTools.""",2020-07-16 08:27:44+00:00,2020-07-16 13:08:22+00:00,denieler,bvaughn,0.19488425925925926
19359,"Error: ""Commit tree does not contain fiber 9869. This is a bug in React DevTools.""",2020-07-15 05:16:57+00:00,2020-07-15 16:26:16+00:00,iktarun,bvaughn,0.46480324074074075
19357,Bug:  4.8.0 released a ton of bugs - Component Tree broken ,2020-07-15 02:04:59+00:00,2020-07-15 16:26:18+00:00,VexyCats,bvaughn,0.5981365740740741
19338,"Bug: react-devtools error when KEY and CERT are provided, SSL not usable",2020-07-13 20:37:50+00:00,2020-07-13 20:50:25+00:00,digicide,bvaughn,0.008738425925925926
19320,Bug: DevTools extension component tree view crashes on empty Suspense element,2020-07-11 13:49:29+00:00,2020-07-13 20:21:57+00:00,Wedvich,bvaughn,2.272546296296296
19312,Bug: Exhaustive deps lint rule mistakingly flags an assignment,2020-07-10 17:41:51+00:00,2020-07-10 18:02:09+00:00,gaearon,gaearon,0.014097222222222223
19308,Bug: Unexpected debugger statement in DevTools (solved),2020-07-10 10:49:41+00:00,2020-07-11 15:50:49+00:00,eiamei,bvaughn,1.2091203703703703
19293,DevTools test script runs the wrong tests,2020-07-09 14:29:56+00:00,2020-07-09 14:49:33+00:00,bvaughn,bvaughn,0.013622685185185186
19290,Bug: Unrelated state update in onKeyDown blocks onChange and breaks controlled component,2020-07-09 11:33:11+00:00,2021-02-10 23:34:46+00:00,GRAMMAC1,gaearon,216.50109953703705
19243,Bug: Cannot read property 'references' of undefined in eslint-plugin-react-hooks v4.0.5,2020-07-02 16:02:21+00:00,2020-07-06 19:52:15+00:00,lencioni,bvaughn,4.159652777777778
19229,CI missing failing tests?,2020-07-01 15:30:08+00:00,2020-08-18 21:05:12+00:00,bvaughn,bvaughn,48.23268518518518
19160,"Error: ""Commit tree already contains fiber 1. This is a bug in React DevTools.""",2020-06-19 08:11:24+00:00,2020-06-22 15:47:56+00:00,mmmols,bvaughn,3.317037037037037
19153,"Error: ""getCommitTree(): Unable to reconstruct tree for root ""1"" and commit 450""",2020-06-18 11:55:48+00:00,2020-06-22 15:52:05+00:00,danialghahremani,bvaughn,4.1640856481481485
19137,"Error: ""Cannot read property 'concat' of undefined""",2020-06-15 14:34:47+00:00,2020-06-16 16:47:22+00:00,neolite,bvaughn,1.0920717592592593
19114,Bug: React Devtools incorrectly updates the setter function of useState hooks,2020-06-10 19:07:59+00:00,2020-10-14 14:24:49+00:00,crimx,bvaughn,125.80335648148149
19107,"Error: ""Commit tree does not contain fiber 35. This is a bug in React DevTools.""",2020-06-09 20:02:23+00:00,2020-06-10 02:46:21+00:00,supreetssethi,bvaughn,0.2805324074074074
19106,"Error: ""Cannot read property 'concat' of undefined""",2020-06-09 19:58:45+00:00,2020-06-10 02:44:12+00:00,supreetssethi,bvaughn,0.2815625
19099,"Bug: TypeError: ""log"" is read-only.",2020-06-08 13:13:10+00:00,2020-06-23 14:34:54+00:00,Jack-Works,bvaughn,15.056759259259259
19094,"Error: ""Cannot read property 'concat' of undefined""",2020-06-06 23:55:57+00:00,2020-06-10 02:44:15+00:00,cquilodran,bvaughn,3.116875
19083,Unexpected warning in react-hooks/exhaustive-deps using optional chaining operator,2020-06-05 22:13:54+00:00,2020-06-30 19:12:37+00:00,jcestibariz,jcestibariz,24.874108796296298
19078,Bug: Form reset lost checkbox onChange event,2020-06-05 08:37:31+00:00,,imagine10255,,
19002,Bug: DevTools tabs don't show up sometimes in latest release,2020-05-26 06:36:35+00:00,2020-07-06 12:49:21+00:00,bengry,bvaughn,41.25886574074074
18985,Bug: Unexpected warning in react-hooks/exhaustive-deps using optional chaining operator,2020-05-23 02:10:24+00:00,2020-05-27 00:23:43+00:00,jcestibariz,gaearon,3.925914351851852
18924,"Error: ""Could not find node with id ""4557"" in commit tree""",2020-05-14 13:10:10+00:00,2020-10-15 18:45:24+00:00,kalyan-k,bvaughn,154.23280092592591
18903,"Error: ""Commit tree does not contain fiber 97. This is a bug in React DevTools.""",2020-05-13 10:39:40+00:00,2020-05-18 20:49:53+00:00,tarto-dev,bvaughn,5.423761574074074
18902,[eslint-plugin-react-hooks] Bug: warning on `useWithoutEffectSuffix`,2020-05-13 07:00:10+00:00,2020-05-13 15:57:14+00:00,surgeboris,surgeboris,0.37296296296296294
18877,"Error: ""Commit tree already contains fiber 10819. This is a bug in React DevTools.""",2020-05-09 12:57:43+00:00,2020-05-11 23:31:38+00:00,ahsan7786,bvaughn,2.4402199074074074
18859,"Error: ""Commit tree already contains fiber ""19587"". This is a bug in React DevTools.""",2020-05-07 13:49:45+00:00,2021-05-05 02:28:17+00:00,phoenisx,bvaughn,362.5267592592593
18844,Bug: Render after suspense is thrown away leaving DOM unmatched with state,2020-05-06 16:31:08+00:00,2020-06-30 21:06:47+00:00,joeljeske,gaearon,55.19142361111111
18831,"Error: ""Commit tree does not contain fiber 256. This is a bug in React DevTools.""",2020-05-05 18:01:22+00:00,2020-07-15 16:25:28+00:00,RickeyWard,bvaughn,70.93340277777777
18824,"Error: ""Could not find commit data for root ""98"" and commit 8""",2020-05-05 03:09:21+00:00,2020-05-07 23:41:44+00:00,WaSheep,bvaughn,2.855821759259259
18804,"Error: ""Could not find commit data for root ""957"" and commit 2""",2020-05-02 17:13:34+00:00,2020-05-07 23:41:47+00:00,rohanvachheta,bvaughn,5.2695949074074075
18798,"Error: ""Cannot read property 'duration' of undefined""",2020-05-01 12:41:08+00:00,2020-05-08 00:07:21+00:00,shiftyp,bvaughn,6.4765393518518515
18786,"Error: ""Cannot read property 'duration' of undefined""",2020-04-30 00:58:44+00:00,2020-05-19 21:14:11+00:00,sebmarkbage,bvaughn,19.8440625
18768,Bug: `React.lazy` throws undefined instead of an `Error` object,2020-04-28 15:13:02+00:00,2021-06-07 21:47:18+00:00,mischnic,sebmarkbage,405.27379629629627
18754,"Error: ""Commit tree does not contain fiber 3204. This is a bug in React DevTools.""",2020-04-27 15:01:21+00:00,2020-05-07 23:36:05+00:00,jucian0,bvaughn,10.357453703703703
18701,"Error: ""Commit tree does not contain fiber 55875. This is a bug in React DevTools.""",2020-04-22 12:00:47+00:00,2020-04-23 06:10:55+00:00,Lukavyi,Lukavyi,0.7570370370370371
18657,Bug: Normal update between Idle render and a Ping causes Fallback to get stuck,2020-04-17 17:46:44+00:00,2020-04-17 23:32:56+00:00,gaearon,acdlite,0.24041666666666667
18644,"Bug: Idle updates may cause normal priority updates to get ""stuck""",2020-04-16 17:49:41+00:00,2020-06-29 18:19:38+00:00,gaearon,gaearon,74.0207986111111
18591,Bug: Bubbled onFocus handler that triggers an update prevents onChange handler in createRoot,2020-04-13 17:40:05+00:00,2021-02-10 23:48:28+00:00,hamlim,gaearon,303.2558217592593
18544,Bug: Devtools in Firefox does not allow adding props or editing props/state/hooks,2020-04-08 20:24:37+00:00,2020-04-17 12:54:04+00:00,hbarcelos,hbarcelos,8.687118055555555
18518,Bug: DevTools search filtering removes a space,2020-04-07 12:27:24+00:00,2020-04-07 17:28:22+00:00,gaearon,bvaughn,0.20900462962962962
18514,Bug: Dev Tools: TypeError: Cannot read property 'memoizedState' of null,2020-04-07 00:58:24+00:00,2020-04-07 17:30:25+00:00,bradzacher,bvaughn,0.6889004629629629
18502,Bug: Server hydration mistmatch and radio group with defaultChecked,2020-04-06 10:24:24+00:00,,leoasis,,
18486,Bug: Dropped update when render phase update happens before suspending,2020-04-04 00:49:12+00:00,2020-04-08 02:17:02+00:00,gaearon,acdlite,4.06099537037037
18460,Bug: Suspense fallbacks potentially never showing due to a race,2020-04-01 22:25:36+00:00,2022-03-30 00:32:22+00:00,gaearon,gaearon,727.0880324074074
18429,"Bug: SuspenseList revealOrder=""together"" and error boundaries",2020-03-29 12:03:27+00:00,2020-04-01 05:26:57+00:00,eps1lon,eps1lon,2.7246527777777776
18398,"Error: ""Could not find commit data for root ""220"" and commit 65""",2020-03-26 17:48:11+00:00,2020-03-27 16:59:07+00:00,georeith,bvaughn,0.965925925925926
18357,Bug: High-pri setState causes primary tree to get unhidden,2020-03-20 18:08:47+00:00,2020-03-30 18:25:05+00:00,gaearon,acdlite,10.011319444444444
18353,Bug: Updates in the primary tree only unsuspend once,2020-03-20 01:41:21+00:00,2020-03-26 18:31:41+00:00,gaearon,acdlite,6.70162037037037
18256,"Error: ""Cannot read property 'concat' of undefined""",2020-03-09 17:40:03+00:00,2020-10-13 17:38:59+00:00,byronanderson,bvaughn,217.99925925925925
18208,Bug: [eslint-plugin-react-hooks] recommended config rules did not work,2020-03-04 10:59:24+00:00,2020-05-01 16:04:13+00:00,bobaaaaa,gaearon,58.21167824074074
18128,Bug: input won't trigger onChange after a chain of setStates,2020-02-25 15:54:28+00:00,2021-06-23 21:19:53+00:00,voliva,gaearon,484.2259837962963
18101,"Arbitrary log lines may appear in between an error and the subsequent ""The above error…"" message",2020-02-21 23:08:59+00:00,,sophiebits,,
18098,Bug: Unexpected render,2020-02-21 20:47:07+00:00,,TriStarGod,,
18085,"Bug: [eslint-plugin-react-hooks] In comment, the version notation is broken.",2020-02-20 03:44:54+00:00,2020-04-03 13:44:38+00:00,pvcresin,gaearon,43.41648148148148
18051,"Bug: [eslint-plugin-react-hooks] exhaustive-deps false positive on ""unnecessary"" dependency if its a React component",2020-02-17 12:24:15+00:00,,zeorin,,
18033,"DevTools Profiler: ""getCommitTree(): Unable to reconstruct tree for root ""…"" and commit …""",2020-02-13 13:45:57+00:00,2020-03-25 17:28:03+00:00,morfioce,bvaughn,41.15423611111111
18026,`displayName` from memoized components should be taken into account in DevTools,2020-02-12 13:33:21+00:00,2020-08-19 07:22:40+00:00,wild-lotus,eps1lon,188.7425810185185
18020,Bug: event.preventDefault is wrecking havoc with startTransition,2020-02-11 21:41:06+00:00,2020-04-07 20:34:42+00:00,arackaf,acdlite,55.95388888888889
18010,"DevTools Profiler: ""Could not find commit data for root …""",2020-02-10 19:24:14+00:00,2020-05-12 22:47:24+00:00,bvaughn,bvaughn,92.14108796296296
17953,Bug: useReducer runs the queued updates with new props,2020-02-01 07:58:03+00:00,2021-09-27 23:25:11+00:00,a-c-sreedhar-reddy,acdlite,604.6438425925926
17945,Passive effect destroy and create functions are interleaved,2020-01-31 18:49:40+00:00,2020-05-28 15:32:38+00:00,bvaughn,bvaughn,117.8631712962963
17935,Bug: Excessive cpu usage of the page when react-devtools is active,2020-01-30 10:19:22+00:00,2020-04-06 15:17:46+00:00,myshov,gaearon,67.20722222222223
17918,Bug: infinite loop when a set state hook is called in a global handler,2020-01-28 13:06:29+00:00,2020-08-23 10:10:45+00:00,OrKoN,eps1lon,207.87796296296295
17909,Bug: Events from an <input> in the <legend> of a disabled <fieldset> get supressed,2020-01-25 11:35:42+00:00,2020-01-28 22:58:17+00:00,MatthijsMud,bvaughn,3.474016203703704
17895,Bug: fix BigInt in copyElementPath in react-devtools,2020-01-23 11:59:29+00:00,2020-01-31 22:36:00+00:00,leidegre,bvaughn,8.442025462962963
17872,"Error: ""Could not find node with id ""2153"" in commit tree""",2020-01-20 09:09:40+00:00,2020-03-25 17:28:41+00:00,cristinamarin22,bvaughn,65.34653935185185
17855,Bug: DevTools DOM highlighting gets stuck after a prolonged hover,2020-01-16 17:16:35+00:00,,gaearon,,
17845,Bug: Uncaught TypeError: Cannot read property 'nextSibling' of null,2020-01-15 03:56:28+00:00,2020-03-16 20:35:14+00:00,bethanyaconnor,gaearon,61.693587962962965
17832,[react-devtools-extensions] Bug: Uncaught TypeError: Cannot read property 'sub' of undefined when navigating to plain-text pages,2020-01-14 09:43:10+00:00,2020-02-02 20:04:49+00:00,ivan-aksamentov,bvaughn,19.43170138888889
17823,"Error: ""Could not find node with id ""32"" in commit tree""",2020-01-12 05:04:15+00:00,2020-01-12 19:22:11+00:00,amitbaral,necolas,0.5957870370370371
17821,"Error: ""Could not find node with id ""350"" in commit tree""",2020-01-10 23:55:25+00:00,2020-01-11 16:01:12+00:00,tofikabdullayev,bvaughn,0.6706828703703703
17819,"Error: ""f.hasOwnProperty is not a function""",2020-01-10 11:31:27+00:00,2020-01-10 18:25:17+00:00,chkp-michaelo,lunaruan,0.28738425925925926
17813,[DevTools] Component inspector not loading for large components,2020-01-09 17:12:37+00:00,2020-01-09 18:34:08+00:00,katz12,lunaruan,0.056608796296296296
17803,"Error: ""Could not find node with id ""45"" in commit tree""",2020-01-08 13:29:11+00:00,2020-01-08 15:49:22+00:00,klepikov-denys,klepikov-denys,0.09734953703703704
17802,"Error: ""Could not find node with id ""27720"" in commit tree""",2020-01-08 09:09:11+00:00,2020-01-09 18:04:15+00:00,vkouk,lunaruan,1.371574074074074
17796,"Error: ""Could not find node with id ""834"" in commit tree""",2020-01-07 15:55:45+00:00,2020-01-07 15:56:50+00:00,marcinant,bvaughn,0.0007523148148148148
17795,"Error: ""Could not find node with id ""815"" in commit tree""",2020-01-07 11:45:11+00:00,2020-01-07 15:56:41+00:00,elvisjfern,bvaughn,0.17465277777777777
17788,"Error: ""Could not find node with id ""1804"" in commit tree""",2020-01-06 13:33:48+00:00,2020-01-06 17:23:23+00:00,gricard,bvaughn,0.15943287037037038
17785,"Error: ""Context menu with id ""SelectedElement"" already registered.""",2020-01-06 09:48:35+00:00,2020-01-11 16:15:06+00:00,MrOrgani,bvaughn,5.268414351851852
